study_id,reference,title,year,intervention_category,intervention_technique,type_experiment,environmental_context,control_group_scenario_prompt,intervention_group_scenario_prompt,response_instruction,response_options,n_study,n_comparison,n_control,n_intervention,binary_outcome,mean_control,sd_control,mean_intervention,sd_intervention,cohens_d,variance_d,ci_lower,ci_upper,gpt35_llm_mean_control,gpt35_llm_mean_intervention,gpt35_llm_std_control,gpt35_llm_std_intervention,gpt35_llm_cohens_d,gpt35_llm_p_value,gpt35_llm_variance_d,gpt35_llm_ci_lower,gpt35_llm_ci_upper,gpt4o_llm_mean_control,gpt4o_llm_mean_intervention,gpt4o_llm_std_control,gpt4o_llm_std_intervention,gpt4o_llm_cohens_d,gpt4o_llm_p_value,gpt4o_llm_variance_d,gpt4o_llm_ci_lower,gpt4o_llm_ci_upper,claude3_llm_mean_control,claude3_llm_mean_intervention,claude3_llm_std_control,claude3_llm_std_intervention,claude3_llm_cohens_d,claude3_llm_p_value,claude3_llm_variance_d,claude3_llm_ci_lower,claude3_llm_ci_upper,deepseekv3_llm_mean_control,deepseekv3_llm_mean_intervention,deepseekv3_llm_std_control,deepseekv3_llm_std_intervention,deepseekv3_llm_cohens_d,deepseekv3_llm_p_value,deepseekv3_llm_variance_d,deepseekv3_llm_ci_lower,deepseekv3_llm_ci_upper
Mertens_1,Mertens et al. (2020),"This way, please: Uncovering the directional effects of attribute translations on decision making",2020,information,translation,artefactual_field,Energy conservation,"Here are two washing machine options to choose from: Option A is priced at CHF 1,059, consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669, consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models.	","Here are two washing machine options to choose from: Option A is priced at CHF 1,059, consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669, consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models. Moreover, Option A has an environmental friendliness rating of five stars, while Option B has a rating of one star.","You want to keep costs low because you are on a tight budget, but you also want to consider the environmental impact of your purchase. Based on the information provided, which washing machine would you choose?","Please select one option and respond with only the corresponding number: output 1 for Option A, output 0 for Option B.",356,193,104,89,1,0.5053667,,0.7558494,,0.5264,0.0216,0.2383452994186813,0.8144547005813185,0.25,0.6179775280898876,0.4351096279669235,0.4886348789677427,0.7618000333535122,5.237821599492162e-07,0.0223548093368944,0.4687555324459732,1.0548445342610513,0.0384615384615384,0.146067415730337,0.1932389698720779,0.3551747904442394,0.3895339460426699,0.0175687856937729,0.0212444399179881,0.1038599340750742,0.6752079580102656,0.0,0.0898876404494382,0.0,0.2876412474452673,0.608992581494762,0.0057678095857147,0.0218121478692733,0.3195267496066017,0.8984584133829223,0.0,0.0337078651685393,0.0,0.1814986978570364,0.3692888582584859,0.192439146379241,0.0212046408654344,0.0838825606892584,0.6546951558277133
Mertens_2,Mertens et al. (2020),"This way, please: Uncovering the directional effects of attribute translations on decision making",2020,information,translation,artefactual_field,Energy conservation,"Here are two washing machine options to choose from: Option A is priced at CHF 1,059 (12 monthly installments of CHF 88), consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669 (12 monthly installments of CHF 56), consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models.","Here are two washing machine options to choose from: Option A is priced at CHF 1,059 (12 monthly installments of CHF 88), consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669 (12 monthly installments of CHF 56), consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models. Moreover, Option A has an environmental friendliness rating of five stars, while Option B has a rating of one star.","You want to keep costs low because you are on a tight budget, but you also want to consider the environmental impact of your purchase. Based on the information provided, which washing machine would you choose?","Please select one option and respond with only the corresponding number: output 1 for Option A, output 0 for Option B.",345,168,79,89,1,0.4976636,,0.7251521,,0.4718,0.0246,0.1643916608335494,0.7792083391664506,0.0379746835443038,0.7303370786516854,0.192356371638255,0.4462990473127609,1.6572991970265456,3.0267192230558155e-19,0.0320687085842359,1.3063139787349736,2.0082844153181174,0.0379746835443038,0.2134831460674157,0.192356371638255,0.4120875379300648,0.5683417509504884,0.0017093165949076,0.0248555291717616,0.2593409551911834,0.8773425467097935,0.0126582278481012,0.1685393258426966,0.1125087900926024,0.3764654715598939,0.6205872965061766,0.0015134869097323,0.0250403989536407,0.3104394907197048,0.9307351022926484,0.0379746835443038,0.1011235955056179,0.192356371638255,0.3032004969797107,0.2549853973832747,0.1983865336564762,0.0240876875259438,-0.049205101673913,0.5591758964404624
Mertens_3,Mertens et al. (2020),"This way, please: Uncovering the directional effects of attribute translations on decision making",2020,information,translation,artefactual_field,Energy conservation,"Here are two washing machine options to choose from: Option A is priced at CHF 1,059 (12 monthly installments of CHF 88), consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669 (12 monthly installments of CHF 56), consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models.	","Here are two washing machine options to choose from: Option A is priced at CHF 1,059 (12 monthly installments of CHF 88), consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669 (12 monthly installments of CHF 56), consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models. Moreover, Option A has estimated operating costs of CHF 1,199.25, while Option B has estimated operating costs of CHF 1,539.00.","You want to keep costs low because you are on a tight budget, but you also want to consider the environmental impact of your purchase. Based on the information provided, which washing machine would you choose?","Please select one option and respond with only the corresponding number: output 1 for Option A, output 0 for Option B.",345,164,79,85,1,0.4976636,,0.6220044,,0.2512,0.0246,-0.0562083391664505,0.5586083391664505,0.0886075949367088,0.5882352941176471,0.2859923532114515,0.4950737714883375,1.1436931763938518,5.7686582659978e-11,0.0284108425162159,0.8133311301668835,1.47405522262082,0.1139240506329113,0.7176470588235294,0.3197491714129678,0.45281565433046,1.3325856435614805,1.9732887592941e-14,0.0298369108567534,0.9940339275815728,1.671137359541388,0.0,0.1058823529411764,0.0,0.3095130357961216,0.662860316337063,0.0084919341863956,0.0257625184834251,0.3482722462017684,0.9774483864723577,0.0253164556962025,0.2235294117647059,0.1580882214188628,0.4190826315905257,0.6653251581052255,0.0003681580204527,0.0257724994804778,0.350676154514532,0.979974161695919
Mertens_4,Mertens et al. (2020),"This way, please: Uncovering the directional effects of attribute translations on decision making",2020,information,translation,artefactual_field,Green transportation,"Here are two washing machine options to choose from: Option A is priced at CHF 1,059, consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669, consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models.	","Here are two washing machine options to choose from: Option A is priced at CHF 1,059, consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669, consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models. Moreover, Option A produces 112 kg of carbon emissions annually (low emissions), while Option B produces 155 kg (high emissions).","You want to keep costs low because you are on a tight budget, but you also want to consider the environmental impact of your purchase. Based on the information provided, which washing machine would you choose?","Please select one option and respond with only the corresponding number: output 1 for Option A, output 0 for Option B.",356,188,104,84,1,0.5053667,,0.572697,,0.1352,0.0216,-0.1528547005813186,0.4232547005813186,0.2980769230769231,0.5714285714285714,0.4596285476255609,0.4978438881870138,0.5590647752314903,0.0002872744346742,0.0223514056236163,0.2660425844544895,0.8520869660084912,0.048076923076923,0.1309523809523809,0.2149647834019843,0.3393744033614103,0.2984323498687386,0.0781152031321272,0.0217570131888916,0.0093325916079847,0.5875321081294925,0.0,0.0238095238095238,0.0,0.153370994900858,0.3098446397416269,0.3859016516612245,0.0217754755115736,0.0206222469731144,0.5990670325101395,0.0096153846153846,0.0357142857142857,0.098058067569092,0.1866914580701298,0.1838194151390861,0.4687075199182877,0.0216100124174392,-0.1043020398348218,0.4719408701129941
Mertens_5,Mertens et al. (2020),"This way, please: Uncovering the directional effects of attribute translations on decision making",2020,information,translation,artefactual_field,Green transportation,"Here are two washing machine options to choose from: Option A is priced at CHF 1,059 (12 monthly installments of CHF 88), consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669 (12 monthly installments of CHF 56), consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models.","Here are two washing machine options to choose from: Option A is priced at CHF 1,059 (12 monthly installments of CHF 88), consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669 (12 monthly installments of CHF 56), consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models. Moreover, Option A produces 112 kg of carbon emissions annually (low emissions), while Option B produces 155 kg (high emissions).","You want to keep costs low because you are on a tight budget, but you also want to consider the environmental impact of your purchase. Based on the information provided, which washing machine would you choose?","Please select one option and respond with only the corresponding number: output 1 for Option A, output 0 for Option B.",345,171,79,92,1,0.4976636,,0.5621891,,0.1294,0.0236,-0.1716953805165089,0.4304953805165089,0.0379746835443038,0.5760869565217391,0.192356371638255,0.4968847048741672,1.3313120251553472,2.632054770724527e-13,0.0287102249611745,0.999213926815088,1.6634101234956065,0.050632911392405,0.1739130434782608,0.2206478908203438,0.3811116087047687,0.4064255601583348,0.0236821075078888,0.0240107805975101,0.1027210575278061,0.7101300627888634,0.0,0.0217391304347826,0.0,0.1466295975972901,0.2959629214975675,0.5452577822152807,0.0237839160213445,-0.0063034080709809,0.5982292510661159,0.0126582278481012,0.0543478260869565,0.1125087900926024,0.227944972865301,0.2450874367344547,0.289004254733901,0.0237034300586067,-0.0566670172166697,0.5468418906855793
Mertens_6,Mertens et al. (2020),"This way, please: Uncovering the directional effects of attribute translations on decision making",2020,information,translation,artefactual_field,Energy conservation,"Here are two washing machine options to choose from: Option A is priced at CHF 1,059, consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669, consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models.","Here are two washing machine options to choose from: Option A is priced at CHF 1,059, consumes 160 kWh of energy and 9,400 liters of water annually, and is ranked among the top 100 popular models. Option B is priced at CHF 669, consumes 220 kWh of energy and 11,200 liters of water annually, and is ranked among the top 50 popular models. Moreover, Option A has estimated operating costs of CHF 1,199.25, while Option B has estimated operating costs of CHF 1,539.00.","You want to keep costs low because you are on a tight budget, but you also want to consider the environmental impact of your purchase. Based on the information provided, which washing machine would you choose?","Please select one option and respond with only the corresponding number: output 1 for Option A, output 0 for Option B.",356,183,104,79,1,0.5053667,,0.534279,,0.0579,0.0223,-0.2347850383970438,0.3505850383970438,0.2403846153846154,0.8227848101265823,0.4293863833062045,0.3842906776055261,1.2477195500725882,1.9109141053465423e-14,0.0265271755116644,0.9284969751230956,1.5669421250220807,0.0288461538461538,0.7974683544303798,0.1681845247161446,0.4044542646466313,1.866645458402318,4.115466196561396e-26,0.0317937361448356,1.5171682371755255,2.2161226796291102,0.0,0.0253164556962025,0.0,0.158088221418863,0.3195811576716618,0.3608044568918299,0.0225526619616792,0.0252427092439623,0.6139196060993612,0.0,0.1012658227848101,0.0,0.3036080768519889,0.6477087278035515,0.003140583334743,0.0234198599937396,0.3477646867686064,0.9476527688384966
Nelson_1,Nelson et al. (2019),Nudging tourists to donate for conservation: Experimental evidence on soliciting voluntary contributions for coastal management,2019,structure,default,framed_field,Environmental donation,"As part of our shared commitment to marine conservation, a small recommended donation of Rp.10,000 (approximately only $0.75 USD) to the Gili Eco Trust Foundation can be included to help protect the reefs and wildlife of Gili Trawangan and offset the environmental impact of your dive. You can check the box if you want to donate.","As part of our shared commitment to marine conservation, a small recommended donation of Rp.10,000 (approximately only $0.75 USD) to the Gili Eco Trust Foundation will be included to help protect the reefs and wildlife of Gili Trawangan and offset the environmental impact of your dive. You may uncheck the box if you prefer not to donate.",Did you make a donation?,"Yes (1), No (0)",275,275,146,129,1,0.48,,0.68,,0.4083,0.0149,0.169055906178768,0.647544093821232,0.1164383561643835,0.5891472868217055,0.3218539821549562,0.4939066697763986,1.0535976739330903,3.910057568266357e-16,0.0166195586139296,0.800925257485384,1.3062700903807969,0.6301369863013698,0.7131782945736435,0.484429257212308,0.4540408580460501,0.1771551429207121,0.1828269233093219,0.0146583147705588,-0.0601406905274844,0.4144509763689086,0.1301369863013698,0.1162790697674418,0.3376122777252854,0.3218090217996191,-0.0421783266824645,0.8690545515403394,0.0146044876188833,-0.2790380695373396,0.1946814161724104,0.0342465753424657,0.3720930232558139,0.182487923517065,0.4852474794154727,0.93984436956712,4.058352625537025e-12,0.0162072665784565,0.6903257386852696,1.1893630004489704
Nelson_2,Nelson et al. (2019),Nudging tourists to donate for conservation: Experimental evidence on soliciting voluntary contributions for coastal management,2019,structure,default,framed_field,Environmental donation,"As part of our shared commitment to marine conservation, a small recommended donation of Rp.50,000 (approximately only $3.75 USD) to the Gili Eco Trust Foundation can be included to help protect the reefs and wildlife of Gili Trawangan and offset the environmental impact of your dive. You can check the box if you want to donate.","As part of our shared commitment to marine conservation, a small recommended donation of Rp.50,000 (approximately only $3.75 USD) to the Gili Eco Trust Foundation will be included to help protect the reefs and wildlife of Gili Trawangan and offset the environmental impact of your dive. You may uncheck the box if you prefer not to donate.",Did you make a donation?,"Yes (1), No (0)",264,264,127,137,1,0.19,,0.32,,0.3005,0.0153,0.0580658440800469,0.5429341559199531,0.1181102362204724,0.4306569343065693,0.3240167845041667,0.4969853299698474,0.7300138011280514,3.546459854905642e-08,0.0161826042866253,0.4806850864186147,0.979342515837488,0.5511811023622047,0.635036496350365,0.4993434008986175,0.4831866100471028,0.1709270286913948,0.2072524209896639,0.0152286192474205,-0.0709409388756146,0.4127949962584043,0.2283464566929134,0.1386861313868613,0.4214294717387993,0.3468870334812525,-0.2332249972257372,0.0840761375632568,0.015276304569757,-0.4754713489776329,0.0090213545261584,0.0,0.145985401459854,0.0,0.3543873334901474,0.7840928179964773,2.1755988653393467e-05,0.0163376826907849,0.5335722893322231,1.0346133466607317
Nelson_3,Nelson et al. (2019),Nudging tourists to donate for conservation: Experimental evidence on soliciting voluntary contributions for coastal management,2019,structure,default,framed_field,Environmental donation,"As part of our shared commitment to marine conservation, a small recommended donation of Rp.20,000 (approximately only $1.5 USD) to the Gili Eco Trust Foundation can be included to help protect the reefs and wildlife of Gili Trawangan and offset the environmental impact of your dive. You can check the box if you want to donate.","As part of our shared commitment to marine conservation, a small recommended donation of Rp.20,000 (approximately only $1.5 USD) to the Gili Eco Trust Foundation will be included to help protect the reefs and wildlife of Gili Trawangan and offset the environmental impact of your dive. You may uncheck the box if you prefer not to donate.",Did you make a donation?,"Yes (1), No (0)",198,198,101,97,1,0.45,,0.59,,0.2812,0.0204,0.0012611496377107,0.5611388503622893,0.1683168316831683,0.5876288659793815,0.3760134819575776,0.4948185130173911,0.90147606374535,2.6862705736895816e-09,0.0222624378775703,0.6090376285919872,1.1939144988987127,0.4752475247524752,0.7216494845360825,0.5018776625023394,0.4505151690296049,0.5088008815452258,0.0007058942292299,0.0208640016239223,0.2256963017991662,0.7919054612912855,0.3267326732673267,0.1134020618556701,0.4713578447652931,0.3187308379793798,-0.5299909517575907,0.0005849196179287,0.0209195876640327,-0.8134724053965943,-0.2465094981185871,0.0099009900990099,0.2061855670103092,0.0995037190209987,0.4066669483408408,0.7433337816372867,2.1074836399804503e-05,0.0216055843862,0.455241847150013,1.0314257161245604
Pichert_1,Pichert & Katsikopoulos (2008),Green defaults: Information presentation and pro-environmental behaviour,2008,structure,default,conventional_lab,Energy conservation,"You live in a city where electricity is provided by a traditional (grey) energy supplier, which primarily uses fossil fuels and nuclear energy for power generation. You have the opportunity to switch to green electricity (using renewable energy), but monthly electricity bills will increase. May I ask how much more euros are you willing to pay per month to use green electricity?","You currently default to using green electricity (using renewable energy). If you choose to switch back to traditional grey power supply, you will give up the environmental benefits and related benefits brought by green power. May I ask how much cheaper is the monthly price of grey electricity compared to green electricity in order for you to give up green electricity and switch?",Please output a number.,in euros.,65,65,41,24,0,6.59,5.53,13.0,7.34,1.0253,0.0741,0.4917720264002696,1.5588279735997306,12.439024390243905,30.625,7.99390011348592,39.15722211135847,0.7422261080588128,0.0339811183299026,0.0702945997651374,0.2225783328158599,1.2618738833017658,25.60975609756097,72.91666666666667,14.9664258404946,43.58691134480292,1.6363365167609356,2.2554002121174223e-05,0.0866538120774542,1.0593815351967693,2.213291498325102,15.53658536585366,42.875,6.5578104614864,25.626603873454563,1.672893855013527,2.740197241740913e-05,0.0875844017240443,1.0928491390147967,2.2529385710122574,18.04878048780488,24.58333333333333,7.974807895843619,31.722871555238264,0.3235983738377445,0.3313035753330902,0.0668624175502628,-0.183204569791622,0.8304013174671112
Pichert_2,Pichert & Katsikopoulos (2008),Green defaults: Information presentation and pro-environmental behaviour,2008,structure,default,conventional_lab,Energy conservation,"You live in a city where electricity is provided by a traditional (grey) energy supplier, which primarily uses fossil fuels and nuclear energy for power generation. You have the opportunity to switch to green electricity, which is the supply of renewable energy generation, but the monthly cost will be higher.","You live in a city where electricity is provided by a green energy supplier by default, which uses renewable energy to generate electricity. You can choose to switch back to traditional (grey) electricity, which will result in lower monthly costs, but you will give up green energy supply.",Would you prefer to use green power or grey power?,"Green power (1), gray power (0)",152,152,75,77,1,0.4133,,0.6753,,0.5325,0.0273,0.2086608025501705,0.8563391974498294,0.16,0.987012987012987,0.3690748111375473,0.113960576459638,2.090141567088696,2.977426907645729e-24,0.040691042933741,1.6947772214515826,2.485505912725809,0.2133333333333333,0.7272727272727273,0.4124197983730776,0.4482822077654242,1.0824303323157412,6.327257430997329e-10,0.0301744760056001,0.7419688704561997,1.4228917941752826,0.2,0.7272727272727273,0.4026936331284143,0.4482822077654242,1.1153629460729264,2.1306304503424247e-10,0.0304125650751899,0.7735609326674716,1.457164959478381,0.04,0.1818181818181818,0.1972787847664286,0.3882237799894315,0.4783054844287354,0.011863152935271,0.0270728994007233,0.1558160610290318,0.8007949078284389
Rosenkranz_1,Rosenkranz et al. (2017),Using behavioral insights to make firms more energy efficient: A field experiment on the effects of improved information,2017,structure,effort,natural_field,Energy conservation,"You receive an extended email from the government agency. The email informs you that your company has fulfilled its obligations under the voluntary energy efficiency agreement and provides a general link to the website where you can download your company’s dedicated energy efficiency feedback report. The email includes various details and explanations, similar to what you received in previous years.","You receive a short, simplified email from the government agency. The main purpose—to download your company’s dedicated energy efficiency feedback report—is stated in the first paragraph, followed immediately by an embedded direct link to the report. This streamlined email is much shorter and makes downloading the report easier by reducing the number of required clicks.",Did you download your company’s dedicated energy efficiency feedback report after receiving the invitation email?,"Yes (1), No (0)",339,339,170,169,1,0.14,,0.46,,0.7115,0.0125,0.4923693648558546,0.9306306351441452,0.2294117647058823,0.4319526627218935,0.421696637760657,0.4968199804596624,0.4353171926826059,0.0001187203451507,0.0120790127903972,0.2199082090515867,0.6507261763136252,0.2411764705882353,0.7337278106508875,0.4290609307351666,0.4433218187680066,1.0305089668220038,3.150286275900149e-19,0.0133658087674702,0.8039163720941322,1.2571015615498753,0.5058823529411764,1.0,0.5014424025934496,0.0,1.5590313495068069,2.2205059972819207e-25,0.0153844371126685,1.3159291453870687,1.8021335536265448,0.04,0.1818181818181818,0.1972787847664286,0.3882237799894315,0.4783054844287354,0.011863152935271,0.0121369406343346,0.2623805955066712,0.6942303733507995
Shealy_1,Shealy & Klotz (2015),Well-endowed rating systems: How modified defaults can lead to more sustainable performance,2015,structure,default,conventional_lab,Other,"You are tasked with designing an outdoor community center and stream restoration for a brownfield site. As you work, you use the standard Envision sustainability rating system, which starts at zero points in each category. Every time you choose a sustainable feature that exceeds industry norms, you earn additional points. There is no default endowment of sustainability points; your score increases only as you select higher sustainability options.","You are tasked with designing an outdoor community center and stream restoration for a brownfield site. This time, you use a modified version of the Envision sustainability rating system, which starts you with a default endowment of points at the “conserving” level for each category. As you make decisions, any choice below this high sustainability default causes you to lose points, while choices above the default can earn you even more points.",Please use the Envision rating system to select design features and achievement levels for the community center and stream restoration project.,Please output the points (0–100).,41,41,25,16,0,44.68,19.8,62.39,19.36,0.9021,0.1124,0.2450003337042243,1.5591996662957757,75.08,79.0,2.752574552426632,4.979959839195493,1.040222423131438,0.0089853593540807,0.115695886458359,0.373558352138041,1.7068864941248352,65.24,73.0,10.23588458968414,4.604345773288535,0.9105513986158512,0.0021688256109614,0.1126110225551376,0.252835193933453,1.5682676032982494,61.52,80.0625,6.621429855653033,5.755794182097434,2.9420496718503006,3.047743185356096e-11,0.2080567838004202,2.048046558133477,3.836052785567124,52.6,66.25,10.012492197250394,8.266397845091497,1.455306924813285,3.217296818095512e-05,0.1283282712854817,0.7531902894356277,2.157423560190942
Shealy_2,Shealy et al. (2016),Using framing effects to inform more sustainable infrastructure design decisions,2016,structure,default,artefactual_field,Other,"You are using the Envision rating system to assess the sustainability of a rural redevelopment project. You start with zero points, which represents the industry norm. For each quality of life credit, you decide how many points the project could realistically achieve above the conventional standard. For every higher level of achievement you select, you gain points.","You are using the Envision rating system to assess the sustainability of a rural redevelopment project. You start with a high benchmark: the “conserving” level of achievement, and you are endowed with points for this level. For each quality of life credit, you decide how many points the project could realistically achieve. If you choose a level below the conserving benchmark, you lose points from your initial total. If you choose a higher level, you gain more points.",How many points do you think the project team can realistically achieve?,Please enter your estimated score (0–200).,65,65,33,32,0,81.0,40.1,112.0,42.6,0.7497,0.0659,0.2465577375296894,1.2528422624703106,118.78787878787878,150.9375,7.908688164597748,4.825587044348143,4.889801211901208,2.949228239753366e-26,0.2454773063946497,3.9187239935864326,5.860878430215983,119.87878787878788,150.5625,28.857145535982045,10.048069947876526,1.4113504257691936,1.0437202988012851e-06,0.0768754151054832,0.8679226555444092,1.954778195993978,123.3030303030303,152.3125,13.949652434032291,13.448677834042682,2.116640646796728,4.133244847464056e-12,0.0960158582082,1.5093178615824672,2.723963432010988,92.12121212121212,129.375,18.20157543963842,13.425421240462848,2.323969892322556,2.437922085366016e-13,0.103097923075505,1.694647696628138,2.953292088016973
Shealy_3,Shealy et al. (2018),Providing descriptive norms during engineering design can encourage more sustainable infrastructure,2018,information,social_reference,artefactual_field,Other,"You are assigned as a sustainability coordinator for a project team designing an outdoor community center and stream restoration on a brownfield site. Using the Envision rating system for sustainable infrastructure, you review and select achievement levels for ten different sustainability credits. You do not receive any extra information about how other teams have performed on these credits.","You are assigned as a sustainability coordinator for a project team designing an outdoor community center and stream restoration on a brownfield site. Using the Envision rating system for sustainable infrastructure, you review and select achievement levels for ten different sustainability credits. For each credit, you are shown information about how previous Envision project teams have performed—for example, you see messages such as “More than 90% of Envision projects are able to meet the Restorative level of achievement for this credit.”",How many points do you think the project team can realistically achieve?,Please enter your estimated score (0–200).,67,67,24,43,0,93.0,37.38,140.5,28.36,1.4916,0.0815,0.9320654667613704,2.051134533238629,139.79166666666666,150.0,12.72443444260129,12.24744871391589,0.8220380012250681,0.0025507914980666,0.0699653647653647,0.3036085772713417,1.3404674251787945,129.125,145.13953488372093,13.954312096515418,14.12121233725186,1.1388209431000205,4.517607161776739e-05,0.0746009368921193,0.6034926073505688,1.6741492788494725,127.70833333333331,139.27906976744185,14.010800699170764,12.728531096555054,0.8768028584177477,0.0016787049250794,0.0706596690718679,0.3558074563042021,1.3977982605312933,113.75,122.32558139534883,14.314024743161026,13.19942446478446,0.6303597687194141,0.0198125818372411,0.0678878047844833,0.1196855021786823,1.1410340352601458
Stikvoort_1,Stikvoort et al. (2016),"Thou shalt not sell nature: How taboo trade-offs can make us act pro-environmentally, to clear our conscience",2016,structure,composition,conventional_lab,Environmental donation,"You are asked to imagine a situation where you must decide how to allocate some of your freely spendable money left after paying for living expenses, rent, and bills. You have two options: preventing the destruction of natural forests caused by human activity, which leads to the permanent extinction of plant and animal species, or preventing fishing practices that cause painful deaths of dolphins and other marine animals. You will make your choice privately, and afterward, you will be informed that you may choose to donate part of your participation fee (real money) to an environmental charity if you wish.","You are asked to imagine a situation where you must decide how to allocate some of your freely spendable money left after paying for living expenses, rent, and bills. You have two options: preventing the destruction of natural forests caused by human activity, which leads to the permanent extinction of plant and animal species, or spending the money on personal luxuries, such as high-end fashion items, designer furniture, or frequent leisure outings. You will make your choice privately. Later, you will be informed that you have the opportunity to donate a portion of your participation fee (real money) to an environmental charity, if you wish.","After considering the options above, you are given an envelope with your participation fee. You can choose to keep all of it, or anonymously donate any part of it (from 0 up to the full amount) to an environmental charity by placing the donation in a box.","Would you choose to donate? Yes (1), No (0)",138,138,69,69,1,0.36,,0.41,,0.1028,0.029,-0.2309698395603318,0.4365698395603318,0.6811594202898551,0.5797101449275363,0.4694412706232428,0.4972216070458063,-0.2106511709227001,0.2899883473013113,0.0291462823036634,-0.545261755402404,0.1239594135570036,0.5362318840579711,0.6086956521739131,0.5023389453618747,0.4916177168691567,0.1466137227119031,0.491281629504174,0.0290633897959689,-0.1875207039654399,0.4807481493892461,0.6811594202898551,0.3043478260869565,0.4694412706232427,0.4635016284661715,-0.772803108874365,2.0743888161008143e-05,0.0311493646561082,-1.1187207314627856,-0.4268854862859444,0.2898550724637681,0.217391304347826,0.4570187689337445,0.4154928051118864,-0.1669320182065317,0.433854572065746,0.0290864720967482,-0.501199104230458,0.1673350678173946
Theotokis_1,Theotokis & Manganari (2015),The impact of choice architecture on consumer behavior: The role of guilt,2015,structure,default,conventional_lab,Other,"By default, you will receive paper statements, which provide a clear, physical record that can be easier to handle and keep for your personal files. If you prefer, you may choose to opt in for e-statements. 	","Please choose one of the following billing options: e-statements or paper statements. While e-statements offer convenience, paper statements provide a reliable physical copy that is easier to review, file, and keep for your records. You must make a choice to proceed.",What service would you choose?,electronic statements（1）paper account statements（0）,107,72,36,36,1,0.56,,0.79,,0.4984,0.0573,0.0292352203907743,0.9675647796092256,0.9166666666666666,1.0,0.280305955290694,0.0,0.5856855434571511,0.238184949992019,0.0579376913598242,0.11391732120723,1.0574537657070722,0.2222222222222222,0.5,0.421637021355784,0.50709255283711,0.589030970216274,0.0272286472396507,0.0579649825269022,0.1171516493943614,1.060910291038187,0.0,0.0555555555555555,0.0,0.2323106841457232,0.4758822496604165,0.4732894653800898,0.0571282216357073,0.007421247107315,0.944343252213518,0.0833333333333333,0.25,0.2803059552906942,0.4391550328268399,0.4615120077394469,0.1138462980066576,0.0570346759256089,-0.0065652924149843,0.9295893078938782
Theotokis_2,Theotokis & Manganari (2015),The impact of choice architecture on consumer behavior: The role of guilt,2015,structure,default,conventional_lab,Other,"By default, you will receive e-statements. However, if you prefer, you can opt out and receive paper statements instead, which offer a tangible, easy-to-organize record that many find more trustworthy and easier to reference.","Please choose one of the following billing options: e-statements or paper statements. While e-statements offer convenience, paper statements provide a reliable physical copy that is easier to review, file, and keep for your records. You must make a choice to proceed.",What service would you choose?,electronic statements（1）paper account statements（0）,107,71,35,36,1,0.7,,0.79,,0.2072,0.0567,-0.2595019553562604,0.6739019553562604,0.9428571428571428,1.0,0.2355041079768028,0.0,0.4827659233257342,0.4607820068771372,0.0579904946359989,0.0107827698807478,0.9547490767707204,0.8,0.6666666666666666,0.4058397249567139,0.4780914437337573,-0.3036641993391622,0.316997042043762,0.0569985862503351,-0.7715933840652754,0.164264985386951,0.0,0.0555555555555555,0.0,0.2323106841457232,0.4758822496604165,0.4857117165245933,0.0579440226558391,0.0040882512482138,0.9476762480726192,0.4285714285714285,0.2777777777777778,0.5020964452534339,0.454256762579498,-0.3172064227759568,0.2794781467178265,0.057057797297448,-0.7853785905920917,0.1509657450401781
